dateNum,block,rigPosition,occRateBrood,occRateWP,meanTempOccBrood,meanTempUnoccBrood,meanTempOccWP,meanTempUnoccWP,meanTempBrood_all,meanTempWP_all,meanTemp_offNest,meanBodyTemp,nestAirTemp,outsideNestTemp,tempRampState,thermImOffset,thermIm95Int
737644.741782407,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.5,NaN,0,NaN,NaN
737644.748645833,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0625,NaN,0,NaN,NaN
737644.755497685,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.34375,NaN,0,NaN,NaN
737644.762326389,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5625,NaN,0,NaN,NaN
737644.769178241,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737644.776018518,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737644.782858796,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.78125,NaN,0,NaN,NaN
737644.789699074,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.875,NaN,0,NaN,NaN
737644.796539352,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737644.803402778,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.875,NaN,0,NaN,NaN
737644.809039352,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737644.814664352,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737644.82150463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737644.828344907,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.96875,NaN,0,NaN,NaN
737644.835185185,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737644.842025463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.03125,NaN,0,NaN,NaN
737644.847731482,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.96875,NaN,0,NaN,NaN
737644.85337963,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737644.860231481,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737644.867071759,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737644.873923611,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737644.880775463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737644.886388889,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.78125,NaN,0,NaN,NaN
737644.893229167,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737644.900081019,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737644.906921296,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737644.91375,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.875,NaN,0,NaN,NaN
737644.920601852,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737644.927453704,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737644.934293982,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737644.941145833,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737644.947986111,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737644.954826389,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737644.961666667,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.78125,NaN,0,NaN,NaN
737644.968518518,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737644.975358796,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.78125,NaN,0,NaN,NaN
737644.982222222,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737644.9890625,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737644.995914352,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737645.002766204,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737645.009606482,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.016458333,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737645.023310185,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737645.028935185,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737645.035775463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.78125,NaN,0,NaN,NaN
737645.042627315,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737645.049467593,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737645.056319444,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.78125,NaN,0,NaN,NaN
737645.063171296,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737645.068796296,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737645.074444444,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737645.081273148,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737645.088125,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8125,NaN,0,NaN,NaN
737645.094965278,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737645.101805556,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.65625,NaN,0,NaN,NaN
737645.108657407,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.115497685,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.122337963,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.129189815,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6875,NaN,0,NaN,NaN
737645.134803241,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6875,NaN,0,NaN,NaN
737645.141655093,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.14849537,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737645.154444444,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.625,NaN,0,NaN,NaN
737645.161273148,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.168125,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.173738426,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.179351852,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6875,NaN,0,NaN,NaN
737645.186203704,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6875,NaN,0,NaN,NaN
737645.193043981,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.65625,NaN,0,NaN,NaN
737645.199895833,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.65625,NaN,0,NaN,NaN
737645.206747685,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6875,NaN,0,NaN,NaN
737645.213599537,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6875,NaN,0,NaN,NaN
737645.220439815,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.65625,NaN,0,NaN,NaN
737645.227291667,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.75,NaN,0,NaN,NaN
737645.234143518,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.71875,NaN,0,NaN,NaN
737645.240983796,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.65625,NaN,0,NaN,NaN
737645.407835648,1,1,0,0.15,NaN,27.784686755176,28.2107418747686,27.9543736201685,27.7852378733868,28.0723042314168,27.8879029945558,28.373385568452,28.75,27.125,0,0.482686755175958,1.40273811626065
737645.41474537,1,1,0,0.05,NaN,27.9783612359731,28.0776860929616,28.0844729121739,27.9799219388486,28.1146513626892,28.1322901587702,28.7145754830821,28.78125,27.125,0,-1.03963876402691,1.10954129274963
737645.419305556,1,1,0.2,0.05,27.9208582968112,27.9501557742424,28.0047836766146,28.0613758893952,27.9453106557529,28.0941362998754,28.0941484828665,28.746177586516,28.8125,27.1875,0,1.49629627875611,1.22830382131181
737645.424930556,1,1,0.6,0.375,28.4588213118,27.990490547056,28.1006687476648,28.0783770120936,28.2829778237938,28.1366935993555,28.1272634255106,29.3892460470777,28.875,27.25,0,-1.2765109940976,1.49772899241734
737645.431782407,1,1,0,0.125,NaN,28.0173736147009,28.0813736147009,28.1375069480343,28.0165078000045,28.0519092535603,28.2851976717998,29.0774231844622,28.9375,27.3125,0,-2.40862638529911,1.4643561670226
737645.437430556,1,1,0,0.125,NaN,27.9563558566513,28.0613558566513,28.1105558566513,27.9535874860443,28.0282719073376,28.2067244388252,28.6523816308402,29,27.375,0,-0.979644143348705,1.35338845098
737645.443043981,1,1,0,0,NaN,28.2177006737196,NaN,28.2734506737195,28.2203220794704,28.2727730074048,28.3709522238226,28.7376161898722,29,27.375,0,0.0617006737195315,1.2302405376914
737645.4475,1,1,0,0,NaN,27.9961174086144,NaN,28.1476799086144,28.0005822648445,28.0497599640526,28.2963863962987,28.9331174086144,29.0625,27.4375,0,-2.34588259138561,1.58055117646748
737645.53056713,1,1,0,0.475,NaN,15.813549627287,15.5171413418818,15.5997387538141,15.7403483493317,16.0369078111844,15.1153446736447,15.1962162939537,16.1875,12.125,3,-2.32845037271304,3.16913117464792
737645.557800926,1,1,0,0.5,NaN,15.6372641459708,15.3664449219425,15.5693795997211,15.5623280437344,15.8385528911823,15.1195336248122,15.1519308126375,16.21875,12.125,3,-4.81073585402921,2.85545054662793
737645.563703704,1,1,0,0.25,NaN,16.0513374149824,15.6822462313978,15.7985320858785,15.9751760731294,16.1952140698045,15.4389893539455,15.3493374149824,16.21875,12.125,3,-5.27866258501764,2.75999999999999
737645.580729167,1,1,0,0.5,NaN,15.9651520083158,15.7107520083158,15.7967883719521,15.8865082383477,16.2168227569548,15.3106908645312,15.3343304262788,16.28125,12.1875,3,-4.02484799168425,2.73822242913628
737645.586423611,1,1,0,0.25,NaN,16.0604553520305,15.7914553520305,15.7580707366459,15.9836646172062,16.2435179721947,15.3025773269125,15.3507886853638,16.25,12.1875,3,-2.33254464796951,2.66404526068504
737645.592071759,1,1,0,0.25,NaN,15.9179476248576,15.6032809581909,15.7016399325499,15.8411632798097,16.0493453044027,15.3573837902478,15.3302809581909,16.1875,12.125,4,-6.36905237514247,2.72075741278836
737645.596597222,1,1,0,0.25,NaN,15.977206360737,15.6785396940703,15.6687448222754,15.8999012489159,16.1356030314889,15.2433588156708,15.2513258536546,16.15625,12.0625,4,-2.34279363926305,2.61024225008431
737645.602395833,1,1,0,0.15,NaN,16.743812212037,16.557151001839,16.7089583079544,16.6992179628358,17.0137293186896,16.6036392740795,16.5499549090678,17.1875,14.4375,4,-3.16618778796298,2.20320436874242
737645.606770833,1,1,0,0.05,NaN,17.5485594722084,17.2301303893553,17.7022444527559,17.5028901431349,17.8570665999803,17.7396256888298,17.9984294736413,18.28125,15.9375,4,-5.22044052779166,1.87323508479013
737645.612476852,1,1,0.6,0.65,19.5737920918663,19.2654193289025,20.0103875961214,19.2816733599131,19.4961975109457,19.8670313413019,19.5925447186877,19.8535747312346,19.90625,17.8125,4,-5.83355701331922,1.93750140469731
737645.618101852,1,1,0,0.075,NaN,20.5817478742248,21.4473652114895,20.831269276669,20.5501025068127,21.0607355482312,20.9349325785133,22.0850328103401,21.5625,19.8125,4,-3.20625212577522,1.47999999999996
737645.623738426,1,1,0.2,0.325,22.1628429735703,22.1719680879529,22.5504053079424,22.4595024139217,22.1838459404757,22.6045150291735,22.6033104224112,23.7753124260862,23.125,21.6875,4,-3.2178569349237,1.29809656825744
737645.629548611,1,1,0,0.3,NaN,23.6933446832876,24.5530113499542,23.9141139140568,23.6759133733834,24.1415946636058,24.1438985511797,24.9610977535545,24.625,23.625,4,0.551344683287536,1.52000000000004
737645.635173611,1,1,0,0,NaN,24.7854975558267,24.9528568143995,25.0497591233006,24.7755534663698,25.0080442823316,25.148222890714,25.8152492914974,25.71875,24.0625,5,-2.74850244417335,1.3265964050451
737645.640787037,1,1,0,0.025,NaN,25.0834037541539,25.3184898459423,25.2676407811203,25.0670155752402,25.2748733951252,25.2831515898161,25.988330147792,26.09375,24.125,5,-1.28259624584612,1.56046491467467
737645.646585648,1,1,0.2,0.05,25.3179660317434,25.1457829715903,25.2998701725236,25.3965778515207,25.1685087210011,25.363532149619,25.4874331394858,27.7751139670317,26.15625,24.125,5,-1.92578041637908,1.4442334098559
737645.652314815,1,1,0,0.375,NaN,25.1698537950907,25.6877369677141,25.3366154786685,25.1608873414166,25.3691235944572,25.564300397557,26.8824690331133,26.15625,24.125,5,-3.30814620490931,1.31999999999999
737645.657939815,1,1,0,0.05,NaN,25.0850848557577,25.3515273719763,25.3413192463345,25.0818116928184,25.2857952570249,25.492524546374,26.1111062214266,26.15625,24.125,5,-2.48491514424236,1.28379193355921
737645.662476852,1,1,0,0.15,NaN,25.3673280797654,25.4507053988538,25.502577822089,25.3636811149092,25.5904489878964,25.5743788807283,26.0519410675968,26.15625,24.125,5,0.993328079765422,1.37172304185201
737645.669340278,1,1,0,0,NaN,25.2501101296067,25.1989307421796,25.4573003502089,25.2496452733767,25.3649144039038,25.6339732121548,26.1188110218348,26.15625,24.125,5,-5.37188987039332,1.63359067388014
737645.675104167,1,1,0.2,0.275,25.3166428336356,25.2898476170983,25.4465096608986,25.4930541763917,25.2957577786166,25.4562887617785,25.6505733275678,26.0578286359958,26.15625,24.125,5,-4.08679333959429,1.42615562440789
737645.680787037,1,1,0,0,NaN,25.4674589922033,25.5786469594324,25.5710749968848,25.4666123468358,25.5333515476415,25.7442739528631,26.673854063544,26.15625,24.125,5,-4.23454100779676,1.52437639466359
737645.685324074,1,1,0,0,NaN,27.6836755791367,27.9975871815351,27.9382409566479,27.6876036941526,27.8216243647754,28.0755475645695,28.8897731790664,28.8125,NaN,0,-1.51432442086338,1.61267101186359
737645.691030093,1,1,0,0.025,NaN,28.1271627174605,28.037058158036,28.2284005574381,28.1288432286426,28.3180705844087,28.1892423659203,29.0003823024193,28.8125,NaN,0,4.67916271746048,1.50861815243513
737645.696770833,1,1,0.4,0.2,27.7911958522633,28.0638023461567,28.1269432404182,28.1071903477487,27.962665499398,28.0590762744705,28.2230870124673,28.8462066235417,28.8125,NaN,0,-2.26924025140069,1.27541164320171
737645.702523148,1,1,0,0.05,NaN,27.8965274410963,28.2554570308753,28.05486946099,27.8971919778376,28.0225728476433,28.1566843429444,28.9304861960619,28.8125,NaN,0,-0.0594725589036788,1.72000000000003
737645.708298611,1,1,0.2,0.05,28.3017289950928,27.9721760634228,28.2144179097866,28.1259460674995,28.1872016657312,28.0921669031888,28.2603166294699,29.4199014373695,28.8125,NaN,0,-0.133913350243224,1.24000000000001
737645.714212963,1,1,0.2,0.1,27.9629106264684,27.7401924301531,28.0865190778918,27.9689790676183,27.8246721716526,27.9077983714223,28.0548772688331,29.9502149454443,28.8125,NaN,0,-0.448263930583844,1.69402979563654
737645.719884259,1,1,0,0.025,NaN,27.9450419295457,28.0963613865507,28.1204380547141,27.9449428880122,28.0313853825552,28.2247281144933,29.9993460853092,28.8125,NaN,0,-2.80695807045433,1.55543748963182
737645.727013889,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.875,NaN,0,NaN,NaN
737645.732673611,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.0625,NaN,0,NaN,NaN
737645.738298611,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.1875,NaN,0,NaN,NaN
737645.743912037,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.28125,NaN,0,NaN,NaN
737645.749525463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.3125,NaN,0,NaN,NaN
737645.756377315,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.34375,NaN,0,NaN,NaN
737645.763229167,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.3125,NaN,0,NaN,NaN
737645.770081019,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.3125,NaN,0,NaN,NaN
737645.775787037,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,NaN,0,NaN,NaN
737645.782627315,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,NaN,0,NaN,NaN
737645.789479167,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,NaN,0,NaN,NaN
737645.795115741,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.3125,NaN,0,NaN,NaN
737645.800925926,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,NaN,0,NaN,NaN
737645.807777778,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.28125,NaN,0,NaN,NaN
737645.813391204,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,NaN,0,NaN,NaN
737645.820231481,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.125,NaN,0,NaN,NaN
737645.825844907,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.15625,NaN,0,NaN,NaN
737645.8315625,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.21875,NaN,0,NaN,NaN
737645.838402778,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.15625,NaN,0,NaN,NaN
737645.844027778,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.21875,NaN,0,NaN,NaN
737645.849756944,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.15625,NaN,0,NaN,NaN
737645.85681713,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.09375,NaN,0,NaN,NaN
737645.863668981,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.0625,NaN,0,NaN,NaN
737645.870520833,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.96875,NaN,0,NaN,NaN
737645.876400463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.03125,NaN,0,NaN,NaN
737645.883240741,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.0625,NaN,0,NaN,NaN
737645.888993056,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.09375,NaN,0,NaN,NaN
737645.895844907,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.09375,NaN,0,NaN,NaN
737645.902685185,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.09375,NaN,0,NaN,NaN
737645.909710648,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.03125,NaN,0,NaN,NaN
737645.9165625,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.03125,NaN,0,NaN,NaN
737645.922384259,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,NaN,0,NaN,NaN
737645.92806713,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737645.933888889,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.90625,NaN,0,NaN,NaN
737645.939513889,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.84375,NaN,0,NaN,NaN
737645.945150463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737645.950775463,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.03125,NaN,0,NaN,NaN
737645.957291667,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737645.962893519,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.9375,NaN,0,NaN,NaN
737646.359537037,1,1,1,0.5,27.7997987269429,NaN,27.8999409421933,28.0054260740572,27.7943562349302,27.9076854745671,27.9689395458608,NaN,28.9375,27.1875,0,-1.99420127305708,1.69305715646459
737646.365173611,1,1,0.4,0.5,27.9422808939761,27.9205624006679,28.0405385147327,28.029450629572,27.9285660919209,28.0703102520567,28.0039279356145,28.336080986374,28.8125,27.125,0,-0.983750202008848,1.2768849432501
737646.369884259,1,1,1,0.625,28.0458215713345,NaN,28.2424215713345,28.0457306622436,28.1794589515263,28.1781132819998,28.060382992453,28.4141433531507,28.8125,27.125,0,-2.49817842866549,1.41573587409646
737646.37431713,1,1,1,0.625,28.1795614735676,NaN,28.3775614735676,28.0661069281131,28.3520071604686,28.2585493299563,28.0982508928956,28.5049524436382,28.78125,27.125,0,-2.4684385264324,1.2940545183092
737646.378761574,1,1,1,0.625,28.2637566261579,NaN,28.3277566261579,27.991665717067,28.4330569456467,28.2319857708252,27.9755351385088,28.8271780203668,28.75,27.0625,0,0.945756626157857,1.48649553440043
737646.383136574,1,1,1,0.625,28.380254573962,NaN,28.373454573962,28.0867091194165,28.5226108039939,28.3119992941309,28.0787334286605,28.8694669374388,28.75,27.0625,0,1.23725457396196,1.27631974656574
737646.388935185,1,1,0,0.525,NaN,27.8538004714432,27.8507615810126,27.840475330749,27.8487493532323,27.8472664165329,27.8146142384302,28.0749418030189,28.6875,27,0,0.301800471443169,2.1626656606358
737646.394594907,1,1,1,0.5,27.7816551040012,NaN,27.7716551040012,27.8525717706678,27.7790241135858,27.8134080079082,27.8605349123236,28.1875109440637,28.65625,27,0,0.373655104001119,1.74180218651172
737646.400416667,1,1,1,0.5,27.6206044372382,NaN,27.6231044372382,27.7714377705715,27.6222865458644,27.6729531700787,27.8231055801295,28.0972533699358,28.625,27,0,-1.15339556276186,1.5607436066204
737646.406168981,1,1,1,1,27.3469613186496,NaN,26.8582113186496,NaN,27.309397420886,27.2802532933063,26.2316081448028,NaN,27.3125,23.8125,1,12.2669613186495,2.88000000000005
737646.499733796,1,1,0.6,0.3,15.4108526289691,15.4869914059281,15.4209778313495,15.2185008099342,15.3883576605194,15.7709910809756,14.6616316377763,15.3713081397527,15.75,11.5625,3,-2.13669186024737,2.84000000000003
737646.505393518,1,1,0,0.125,NaN,15.3769821991406,14.8399821991406,15.227053627712,15.3133064802907,15.5933173826161,14.7352462318912,15.2899821991406,15.6875,11.625,3,-3.96401780085946,2.7844553787866
737646.512256944,1,1,0,0.125,NaN,15.4555718830435,14.8905718830435,15.2940004544721,15.399293927772,15.6329887234464,14.8770515469852,15.3290324168463,15.6875,11.625,3,-5.0814281169565,2.75560626735806
737646.517905093,1,1,0,0.125,NaN,15.4104775275186,14.8899775275186,15.2639060989472,15.3517826393397,15.6272086432709,14.7966671619047,15.3234775275186,15.75,11.625,3,-2.96052247248139,2.90162597057891
737646.523518519,1,1,0,0.125,NaN,15.3856317472294,14.8851317472294,15.2451317472294,15.3295806290185,15.5692415761166,14.81738676213,15.3089650805627,15.6875,11.5625,3,-4.05036825277067,2.85318638861669
737646.542141204,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.65625,11.5625,4,NaN,NaN
737646.547939815,1,1,0,0.125,NaN,15.4987791575027,14.9917791575027,15.3003505860741,15.4429181351385,15.6987086277539,14.8365809313707,15.3561584150733,15.6875,11.625,4,-2.86522084249734,2.75465556822011
737646.552534722,1,1,0,0.125,NaN,16.0205475791045,15.8025475791045,16.0519047219616,15.9829517324591,16.3306859106779,15.9122584503713,16.2505475791045,16.59375,13.8125,4,-3.92345242089553,2.28279890620909
737646.559386574,1,1,0,0.125,NaN,17.5045439121756,17.5350439121757,17.6774010550328,17.4773697907699,17.936820839314,17.5679456550214,17.982877245509,18.4375,16.125,4,1.37354391217563,2.03249190626783
